series_id,year,raw_ring_width,fitted_growth,rwi,sunspot,rwi_smoothed,rwi_z,sunspot_smoothed,sunspot_z,sunspot_z_lagged,optimal_lag
10TANA,1970,158,279.71131565727416,0.5648681020598927,148.0,0.936874414430639,-0.5570125867065344,89.71818181818183,0.20542247380108777,0.20542247380108777,0
10TANA,1971,245,279.2956748011731,0.8772065667483474,94.4,0.9199657830399924,-0.7199762048584817,89.39090909090909,0.1915796765850645,0.1915796765850645,0
10TANA,1972,223,278.9101542598783,0.7995406283853571,97.6,0.9849175299194421,-0.0939780721757973,86.89090909090909,0.08583608674044708,0.08583608674044708,0
10TANA,1973,165,278.55257129954464,0.5923477899709114,54.1,1.043443008411517,0.4700843589455291,86.71818181818182,0.07853016598754627,0.07853016598754627,0
10TANA,1974,289,278.2209013628623,1.0387429505990973,49.2,1.0028840570753965,0.07918143454685644,93.0909090909091,0.3480801895550984,0.3480801895550984,0
10TANA,1975,387,277.9132666064516,1.3925207843640812,22.5,1.0018637838497084,0.06934814807201702,99.4090909090909,0.6153230802533132,0.6153230802533132,0
10TANA,1976,324,277.62792526892025,1.1670295763157186,18.4,1.0659228179040174,0.6867424080582956,104.03636363636365,0.8110448520020783,0.8110448520020783,0
10TANA,1977,336,277.3632618093875,1.2114077322573076,39.3,1.035530002709895,0.39381963888624444,110.2181818181818,1.0725199105269494,1.0725199105269494,0
10TANA,1978,343,277.1177777606413,1.2377408723891545,131.0,1.0207876301433325,0.2517341963636744,109.61818181818181,1.0471414489642414,1.0471414489642414,0
10TANA,1979,206,276.89008324514145,0.7439775292263546,220.1,1.017996203493346,0.22483071871502214,110.19999999999999,1.0717508662371706,1.0717508662371706,0
10TANA,1980,386,276.6788891058338,1.3951190900305708,218.9,0.9647627765852395,-0.28822747358616757,107.60000000000001,0.9617775327987692,0.9617775327987692,0
10TANA,1981,351,276.48299960722204,1.2695174766572934,198.9,0.9008211038224148,-0.9044906177387987,106.9,0.9321693276422762,0.9321693276422762,0
10TANA,1982,150,276.3013056653724,0.5428855996129982,162.4,0.8758809433122251,-1.144861272236543,108.30909090909091,0.9917702601001515,0.9917702601001515,0
10TANA,1983,176,276.1327785685202,0.6373745301531704,91.0,0.8343993284462393,-1.5446567310864003,115.91818181818184,1.3136152953726785,1.3136152953726785,0
10TANA,1984,155,275.9764641527269,0.5616420968210613,60.5,0.8546014305184144,-1.3499509874992657,123.2,1.6216175334291818,1.6216175334291818,0
10TANA,1985,125,275.83147739961,0.4531752546099249,20.6,0.8602889575060663,-1.2951351981647543,120.62727272727271,1.5127977664254473,1.5127977664254473,0
10TANA,1986,190,275.6969974255609,0.6891623839730088,14.8,0.773106678524685,-2.135388870581885,119.20909090909093,1.4528123118226843,1.4528123118226843,0
10TANA,1987,246,275.57226283407954,0.8926878107036308,33.9,0.752877770342026,-2.3303529686539046,113.21818181818183,1.1994122183404916,1.1994122183404916,0
10TANA,1988,208,275.4565674049122,0.7551099687314652,123.0,0.8096431915646182,-1.7832537851286068,105.37272727272729,0.8675696073008377,0.8675696073008377,0
10TANA,1989,402,275.3492560955855,1.4599639951830798,211.1,0.8555324125855527,-1.3409782798572176,101.18181818181819,0.6903048985067695,0.6903048985067695,0
10TANA,1990,222,275.24972133269716,0.8065403260905261,191.8,0.8931173226433362,-0.9787388537662273,97.96363636363638,0.5541840592158807,0.5541840592158807,0
10TANA,1991,120,275.1573995719677,0.4361140212353762,203.3,1.0173369754228023,0.2184771476257284,97.14545454545454,0.5195770661758231,0.5195770661758231,0
10TANA,1992,288,275.07176810757414,1.0469994866480443,133.0,1.0870480892036463,0.8903455599569993,98.42727272727274,0.5737946886052457,0.5737946886052457,0
10TANA,1993,321,274.99234211270317,1.167305233061512,76.1,1.0886374740008005,0.9056638841427891,103.37272727272726,0.7829747354251425,0.7829747354251425,0
10TANA,1994,314,274.91867189456633,1.1421559613834513,44.9,1.148431622739367,1.4819536262056963,104.58181818181819,0.8341161806954495,0.8341161806954495,0
10TANA,1995,268,274.8503403483371,0.9750761074566792,25.1,1.1772789559207568,1.7599812016293659,101.2,0.6910739427965484,0.6910739427965484,0
10TANA,1996,500,274.7869605955936,1.8195914351840532,11.6,1.1337598224848733,1.3405483522343462,99.25454545454546,0.6087862037901919,0.6087862037901919,0
10TANA,1997,400,274.72817379389653,1.4559846355622903,28.9,1.2395054846708378,2.359713967449722,95.64545454545454,0.45613091226905267,0.45613091226905267,0
10TANA,1998,250,274.67364710510117,0.9101710434723284,88.3,1.220507792787461,2.1766162030994063,92.58181818181818,0.32654694944128515,0.32654694944128515,0
10TANA,1999,388,274.6230718108999,1.4128456048556957,136.3,1.2038339353971823,2.0159153121702618,91.6,0.2850185577932171,0.2850185577932171,0
10TANA,2000,488,274.57616156492566,1.7772846601783696,173.9,1.1496989631074879,1.4941681199188452,91.68181818181819,0.2884792570972233,0.2884792570972233,0
10TANA,2001,90,274.5326507715213,0.3278298582958067,170.4,1.1206990389420435,1.2146698885748717,91.64545454545454,0.28694116851766477,0.28694116851766477,0
10TANA,2002,439,274.49229308199386,1.599316305280986,163.6,1.0215587268522575,0.259165945671367,91.73636363636363,0.29078638996656003,0.29078638996656003,0
10TANA,2003,230,274.4548599998422,0.8380248759308989,99.3,0.9621081175426884,-0.31381279936086093,89.49090909090908,0.19580942017884895,0.19580942017884895,0
10TANA,2004,270,274.4201395870589,0.9838928017684482,65.3,0.9390254498529803,-0.5362811326284918,81.89999999999999,-0.1252665708038986,-0.1252665708038986,0
10TANA,2005,150,274.38793526418317,0.5466712661968124,45.8,0.9358813642461258,-0.5665835003621633,71.77272727272727,-0.5536242402108215,-0.5536242402108215,0
10TANA,2006,180,274.3580646973108,0.6560769416367892,24.7,0.8903339139888323,-1.0055650548143094,63.309090909090905,-0.9116143571029626,-0.9116143571029626,0
10TANA,2007,200,274.3303587657586,0.7290480021964074,12.6,0.9851826445384483,-0.09142292524876014,55.5,-1.2419188795630582,-1.2419188795630582,0
10TANA,2008,220,274.3046606045401,0.8020279331570304,4.2,0.8994676565918426,-0.9175350003724981,49.17272727272727,-1.5095462924061627,-1.5095462924061627,0
10TANA,2009,180,274.2808247162298,0.6562616988855401,4.8,0.9562395046143073,-0.37037387602324096,50.445454545454545,-1.4557131921216302,-1.4557131921216302,0
10TANA,2010,378,274.2587161471881,1.3782606631802958,24.9,,,,,,0
10TANA,2011,350,274.23820972348346,1.2762627073481398,80.8,,,,,,0
10TANA,2012,376,274.21918934218405,1.371165894341584,84.5,,,,,,0
10TANA,2013,180,274.2015473140087,0.656451437868323,94.0,,,,,,0
10TANA,2014,401,274.185183753613,1.4625152041780083,113.3,,,,,,0
11TANA,1952,456,548.6566483242863,0.8311208866104525,45.0,,,128.3181818181818,1.83810350100198,1.83810350100198,0
11TANA,1953,467,489.1976009561372,0.9546244689001909,20.1,,,132.5909090909091,2.018828909100054,2.018828909100054,0
11TANA,1954,600,442.87456029860925,1.3547854263641799,6.6,,,135.5090909090909,2.1422605176095884,2.1422605176095884,0
11TANA,1955,569,406.78545038615437,1.3987717590682218,54.2,,,132.62727272727273,2.0203669976796115,2.0203669976796115,0
11TANA,1956,280,378.6693371995821,0.7394314049051791,200.7,,,128.76363636363638,1.8569450861015673,1.8569450861015673,0
11TANA,1957,370,356.76478420180024,1.0370978762038168,269.3,1.0324773495902375,0.17244891887140004,124.68181818181819,1.6842946430461734,1.6842946430461734,0
11TANA,1958,200,339.69950071653585,0.588755648972505,261.7,0.9875514583531448,-0.1140457220291857,124.2181818181818,1.664684013656807,1.664684013656807,0
11TANA,1959,376,326.4043697699273,1.1519453623278118,225.1,1.0267471678793512,0.1359072653537941,123.75454545454545,1.645073384267442,1.645073384267442,0
11TANA,1960,341,316.0464693553166,1.0789552583693927,159.0,1.0007623460141473,-0.029799234932410174,125.15454545454546,1.704289794580428,1.704289794580428,0
11TANA,1961,378,307.97689099389703,1.2273648155227679,76.4,0.9206851912380988,-0.5404552301764853,126.3,1.752739584836507,1.752739584836507,0
11TANA,1962,300,301.6900864944798,0.9943979382480945,53.4,0.9227868191335894,-0.5270530446517135,120.13636363636364,1.4920335706014143,1.4920335706014143,0
11TANA,1963,100,296.79219604175717,0.3369360830024335,39.9,0.8713269354380451,-0.8552152801505268,109.2909090909091,1.0332986517482194,1.0332986517482194,0
11TANA,1964,406,292.9763734105469,1.3857772736884604,15.0,0.910514965401394,-0.6053112657215057,99.08181818181819,0.6014802830372911,0.6014802830372911,0
11TANA,1965,310,290.0035624639969,1.0689523858469345,22.0,0.8431178690380811,-1.0351058983632568,92.07272727272726,0.3050137093274719,0.3050137093274719,0
11TANA,1966,149,287.68752060931445,0.517923056531691,66.8,0.8243728855156985,-1.154643589771333,86.2,0.056612403728843845,0.056612403728843845,0
11TANA,1967,218,285.8831509507372,0.7625493117555756,132.9,0.7938977752658665,-1.348984882220146,88.12727272727273,0.13813109844542143,0.13813109844542143,0
11TANA,1968,134,284.47741216488083,0.4710391555528306,150.0,0.7708037640037587,-1.4962565396386849,88.19090909090909,0.140822753459648,0.140822753459648,0
11TANA,1969,289,283.38223661442333,1.0198239785693424,149.4,0.8133854643153562,-1.2247109207587832,89.03636363636365,0.1765833129343737,0.1765833129343737,0
11TANA,1970,116,282.52901302951017,0.4105773023313673,148.0,0.7846749985857151,-1.4077989874126702,89.71818181818183,0.20542247380108777,0.20542247380108777,0
11TANA,1971,246,281.8642881043163,0.872760439623188,94.4,0.7812640566378074,-1.4295507337128466,89.39090909090909,0.1915796765850645,0.1915796765850645,0
11TANA,1972,251,281.3464177195929,0.8921386027746121,97.6,0.8133883800457525,-1.2246923270011556,86.89090909090909,0.08583608674044708,0.08583608674044708,0
11TANA,1973,208,280.9429579948123,0.7403638143649104,54.1,0.8359722888383271,-1.0806736183791175,86.71818181818182,0.07853016598754627,0.07853016598754627,0
11TANA,1974,226,280.62863272284875,0.805334786430006,49.2,0.8776149029036457,-0.8151165991573167,93.0909090909091,0.3480801895550984,0.3480801895550984,0
11TANA,1975,300,280.38374984972256,1.0699621506624089,22.5,0.9285291091073792,-0.49043417613988205,99.4090909090909,0.6153230802533132,0.6153230802533132,0
11TANA,1976,289,280.19296779400077,1.0314320244199497,18.4,0.9887063383901794,-0.10668099464409388,104.03636363636365,0.8110448520020783,0.8110448520020783,0
11TANA,1977,244,280.0443343174298,0.8712906140190875,39.3,0.9483714046336494,-0.36389887155479317,110.2181818181818,1.0725199105269494,1.0725199105269494,0
11TANA,1978,283,279.9285377333433,1.0109723084738953,131.0,0.9508176536654583,-0.34829901991862,109.61818181818181,1.0471414489642414,1.0471414489642414,0
11TANA,1979,260,279.83832354206254,0.929107910271337,220.1,0.9465863817807846,-0.3752820509898318,110.19999999999999,1.0717508662371706,1.0717508662371706,0
11TANA,1980,442,279.76803994628426,1.5798802468104092,218.9,0.9221466131121681,-0.5311356702637807,107.60000000000001,0.9617775327987692,0.9617775327987692,0
11TANA,1981,300,279.7132837736091,1.0725268244421682,198.9,0.922427779176643,-0.5293426602987682,106.9,0.9321693276422762,0.9321693276422762,0
